idx,time,x,y,z,angle1,angle2,angle3,target_x,target_y,target_z,target_angle1,target_angle2,target_angle3
5,14:36:40,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:40,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:41,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:41,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:42,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:43,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:43,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
5,14:36:44,198.2,-49.2,267.5,-0.26,-0.76,-0.26,200,-50,265,0,0,0
6,14:36:50,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:51,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:51,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:52,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:52,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:53,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:53,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:54,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:55,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:55,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:56,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:56,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:57,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:57,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:58,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:58,198.2,-49.2,303.1,-0.4,-0.98,-0.25,200,-50,300,0,0,0
6,14:36:59,198.5,-49.4,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:00,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:00,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:01,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:01,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:02,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:02,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:03,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:04,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:04,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:05,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:05,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:06,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:06,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:07,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:08,201.5,-51.1,298.8,0.24,-0.01,-0.26,200,-50,300,0,0,0
6,14:37:08,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:09,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:09,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:10,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:10,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:11,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:12,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:12,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:13,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:13,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:14,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:14,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:15,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:16,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:16,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:17,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:17,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:18,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:18,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:19,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:20,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:20,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:21,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:21,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:22,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:22,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:23,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:24,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:24,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:25,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:25,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:26,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:26,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:27,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:28,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:28,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:29,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:29,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:30,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:30,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:31,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:32,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:32,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:33,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:33,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:34,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:34,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:35,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:36,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:36,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:37,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:37,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:37:38,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:38,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:39,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:39,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:40,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:41,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:41,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:42,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:42,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:43,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:43,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:44,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:45,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:45,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:37:46,199.5,-49.9,301.2,-0.12,-0.54,-0.26,200,-50,300,0,0,0
6,14:37:46,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:47,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:47,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:48,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:49,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:49,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:50,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:50,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:51,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:51,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:52,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:53,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:53,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:54,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:54,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:55,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:55,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:56,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:57,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:57,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:58,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:58,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:59,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:37:59,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:00,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:01,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:01,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:02,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:02,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:03,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:03,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:04,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:05,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:05,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:06,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:06,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:07,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:07,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:08,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:09,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:09,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:10,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:10,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:11,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:11,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:12,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:13,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:13,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:14,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:14,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:15,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:15,198.6,-49.5,301.8,-0.17,-0.61,-0.26,200,-50,300,0,0,0
6,14:38:16,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:17,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:17,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:18,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:18,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:19,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:19,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:20,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:20,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:21,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:22,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:22,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:23,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:23,202.6,-51.9,296.4,0.65,0.72,-0.26,200,-50,300,0,0,0
6,14:38:24,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:25,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:25,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:26,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:26,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:27,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:27,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:28,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:28,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:29,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:30,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:30,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:31,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:31,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
6,14:38:32,198.4,-49.3,302.1,-0.22,-0.69,-0.26,200,-50,300,0,0,0
7,14:38:38,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:39,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:39,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:40,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:40,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:41,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:42,164.2,-49.5,299.8,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:42,164.4,-49.6,299.6,0.35,0.16,0.52,165,-50,300,0,0,0
7,14:38:43,164.4,-49.6,299.6,0.35,0.16,0.52,165,-50,300,0,0,0
7,14:38:43,164.4,-49.6,299.6,0.35,0.16,0.52,165,-50,300,0,0,0
7,14:38:44,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:44,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:45,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:46,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:46,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:47,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:47,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:48,164.4,-49.6,299.7,0.3,0.09,0.52,165,-50,300,0,0,0
7,14:38:48,166.7,-51.6,296.3,1.01,0.98,0.44,165,-50,300,0,0,0
7,14:38:49,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:50,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:50,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:51,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:51,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:52,167.3,-51.9,296.1,1.07,1.05,0.44,165,-50,300,0,0,0
7,14:38:52,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:53,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:53,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:54,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:55,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:55,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:56,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:56,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:57,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:57,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:58,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:59,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:38:59,167.3,-51.9,296.1,1.07,1.05,0.35,165,-50,300,0,0,0
7,14:39:00,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:00,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:01,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:01,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:02,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:03,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:03,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:04,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:04,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:05,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:05,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:06,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:07,162.8,-48.4,303.5,-0.57,-1.0,0.35,165,-50,300,0,0,0
7,14:39:07,163.1,-48.5,303.2,-0.52,-0.93,0.35,165,-50,300,0,0,0
7,14:39:08,163.1,-48.5,303.2,-0.52,-0.93,0.35,165,-50,300,0,0,0
7,14:39:08,163.1,-48.5,303.2,-0.52,-0.93,0.35,165,-50,300,0,0,0
7,14:39:09,163.1,-48.5,303.2,-0.52,-0.93,0.35,165,-50,300,0,0,0
7,14:39:09,165.3,-50.3,300.6,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:10,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:11,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:11,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:12,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:12,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:13,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:13,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:14,165.5,-50.5,300.3,0.13,-0.11,0.35,165,-50,300,0,0,0
7,14:39:15,165.5,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:15,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:16,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:16,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:17,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:17,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:18,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:19,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:19,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:20,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:20,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:21,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:21,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:22,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:23,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:23,165.6,-50.5,300.0,0.19,-0.04,0.35,165,-50,300,0,0,0
7,14:39:24,166.4,-51.2,296.6,0.9,0.84,0.35,165,-50,300,0,0,0
7,14:39:24,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:25,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:25,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:26,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:27,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:27,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:28,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:28,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:29,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:29,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:30,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:31,166.5,-51.3,296.4,0.96,0.91,0.35,165,-50,300,0,0,0
7,14:39:31,166.5,-51.2,296.6,0.9,0.84,0.35,165,-50,300,0,0,0
7,14:39:32,166.5,-51.2,296.6,0.9,0.84,0.35,165,-50,300,0,0,0
7,14:39:32,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:33,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:33,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:34,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:34,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:35,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:36,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
7,14:39:36,166.3,-51.1,297.4,0.74,0.64,0.35,165,-50,300,0,0,0
