时间,设备名称,磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),磁场矢量和(ʯt),角度Z(°)
 13:47:34.051,COM10_9600_00, -0.078, -0.013, -0.026, 0.080, -170.500,
 13:47:34.153,COM10_9600_00, -0.065, 0.091, -0.013, 0.110, 130.600,
 13:47:34.254,COM10_9600_00, -0.078, 0.065, 0.013, 0.100, 135.000,
 13:47:34.355,COM10_9600_00, -0.130, 0.065, -0.039, 0.150, 140.100,
 13:47:34.457,COM10_9600_00, -0.052, 0.065, 0.065, 0.110, 153.400,
 13:47:34.558,COM10_9600_00, -0.013, 0.078, 0.000, 0.080, 123.600,
 13:47:34.660,COM10_9600_00, -0.078, 0.065, 0.000, 0.100, 101.300,
 13:47:34.762,COM10_9600_00, -0.065, 0.039, 0.026, 0.080, 153.400,
 13:47:34.864,COM10_9600_00, -0.065, 0.091, 0.000, 0.110, 125.500,
 13:47:34.965,COM10_9600_00, -0.130, 0.039, -0.026, 0.140, 149.000,
 13:47:35.066,COM10_9600_00, -0.117, 0.078, 0.013, 0.140, 149.000,
 13:47:35.167,COM10_9600_00, -0.065, 0.052, 0.026, 0.090, 156.000,
 13:47:35.268,COM10_9600_00, -0.065, 0.065, -0.039, 0.100, 135.000,
 13:47:35.369,COM10_9600_00, -0.039, 0.078, 0.000, 0.090, 129.800,
 13:47:35.471,COM10_9600_00, -0.091, 0.039, 0.013, 0.100, 135.000,
 13:47:35.573,COM10_9600_00, -0.078, 0.065, 0.000, 0.100, 144.400,
 13:47:35.675,COM10_9600_00, -0.104, 0.091, 0.013, 0.140, 130.600,
 13:47:35.777,COM10_9600_00, -0.065, 0.078, 0.000, 0.100, 143.100,
 13:47:35.879,COM10_9600_00, -0.065, 0.104, -0.013, 0.120, 122.000,
 13:47:35.981,COM10_9600_00, -0.091, 0.078, -0.013, 0.120, 129.800,
 13:47:36.082,COM10_9600_00, -0.104, 0.078, 0.013, 0.130, 139.300,
 13:47:36.183,COM10_9600_00, -0.091, 0.052, 0.013, 0.110, 153.400,
 13:47:36.284,COM10_9600_00, -0.078, 0.078, 0.000, 0.110, 139.300,
 13:47:36.387,COM10_9600_00, -0.091, 0.026, 0.000, 0.090, 161.500,
 13:47:36.490,COM10_9600_00, -0.091, 0.091, 0.000, 0.130, 135.000,
 13:47:36.592,COM10_9600_00, -0.065, 0.052, 0.000, 0.080, 150.200,
 13:47:36.693,COM10_9600_00, -0.091, 0.039, 0.013, 0.100, 149.000,
 13:47:36.794,COM10_9600_00, -0.065, 0.052, 0.000, 0.080, 150.200,
 13:47:36.896,COM10_9600_00, -0.039, 0.039, 0.026, 0.060, 149.000,
 13:47:36.997,COM10_9600_00, -0.078, 0.052, 0.000, 0.090, 126.800,
 13:47:37.099,COM10_9600_00, -0.104, 0.065, 0.013, 0.120, 140.100,
 13:47:37.201,COM10_9600_00, -0.078, 0.104, 0.013, 0.130, 135.000,
 13:47:37.302,COM10_9600_00, -0.091, 0.065, 0.000, 0.110, 140.100,
 13:47:37.403,COM10_9600_00, -0.078, 0.091, -0.026, 0.120, 135.000,
 13:47:37.506,COM10_9600_00, -0.052, 0.065, 0.000, 0.080, 140.100,
 13:47:37.609,COM10_9600_00, -0.091, 0.078, 0.052, 0.130, 123.600,
 13:47:37.711,COM10_9600_00, -0.078, 0.039, -0.013, 0.090, 156.800,
 13:47:37.813,COM10_9600_00, -0.065, 0.065, -0.013, 0.090, 140.100,
 13:47:37.915,COM10_9600_00, -0.117, 0.065, 0.000, 0.130, 135.000,
 13:47:38.016,COM10_9600_00, -0.065, 0.039, 0.000, 0.080, 161.500,
 13:47:38.117,COM10_9600_00, -0.078, 0.117, -0.013, 0.140, 119.000,
 13:47:38.219,COM10_9600_00, -0.091, 0.117, -0.026, 0.150, 123.600,
 13:47:38.321,COM10_9600_00, -0.104, 0.065, 0.065, 0.140, 144.400,
 13:47:38.425,COM10_9600_00, -0.091, 0.065, 0.026, 0.110, 147.900,
 13:47:38.526,COM10_9600_00, -0.078, 0.117, -0.013, 0.140, 127.800,
 13:47:38.628,COM10_9600_00, -0.039, 0.104, 0.000, 0.110, 126.800,
 13:47:38.730,COM10_9600_00, -0.078, 0.091, 0.026, 0.120, 113.100,
 13:47:38.831,COM10_9600_00, -0.078, 0.065, -0.013, 0.100, 140.100,
 13:47:38.933,COM10_9600_00, -0.091, 0.065, 0.000, 0.110, 140.100,
 13:47:39.033,COM10_9600_00, -0.104, 0.091, -0.065, 0.150, 135.000,
 13:47:39.135,COM10_9600_00, -0.052, 0.026, -0.013, 0.060, 165.900,
 13:47:39.236,COM10_9600_00, -0.078, 0.065, -0.026, 0.100, 128.600,
 13:47:39.338,COM10_9600_00, -0.078, 0.117, 0.000, 0.140, 123.600,
 13:47:39.439,COM10_9600_00, -0.104, 0.039, 0.013, 0.110, 153.400,
 13:47:39.541,COM10_9600_00, -0.039, 0.091, -0.039, 0.110, 138.800,
 13:47:39.643,COM10_9600_00, -0.117, 0.065, -0.039, 0.140, 120.900,
 13:47:39.745,COM10_9600_00, -0.065, 0.052, -0.065, 0.110, 156.000,
 13:47:39.848,COM10_9600_00, -0.078, 0.104, -0.052, 0.140, 122.000,
 13:47:39.950,COM10_9600_00, -0.078, 0.091, -0.052, 0.130, 130.600,
 13:47:40.052,COM10_9600_00, -0.143, 0.078, -0.052, 0.170, 135.000,
 13:47:40.156,COM10_9600_00, -0.104, 0.065, -0.052, 0.130, 155.500,
 13:47:40.257,COM10_9600_00, -0.117, 0.117, -0.026, 0.170, 131.600,
 13:47:40.359,COM10_9600_00, -0.091, 0.039, -0.013, 0.100, 161.500,
 13:47:40.461,COM10_9600_00, -0.130, 0.091, 0.000, 0.160, 135.000,
 13:47:40.562,COM10_9600_00, -0.065, 0.104, -0.013, 0.120, 141.300,
 13:47:40.663,COM10_9600_00, -0.078, 0.078, 0.026, 0.110, 129.800,
 13:47:40.764,COM10_9600_00, -0.091, 0.065, -0.013, 0.110, 140.100,
 13:47:40.865,COM10_9600_00, -0.117, 0.039, 0.052, 0.130, 156.800,
 13:47:40.967,COM10_9600_00, -0.039, 0.065, 0.013, 0.080, 150.900,
 13:47:41.069,COM10_9600_00, -0.013, 0.065, 0.013, 0.070, 120.900,
 13:47:41.173,COM10_9600_00, 0.013, 0.039, -0.013, 0.040, 108.400,
 13:47:41.275,COM10_9600_00, -0.039, 0.078, -0.026, 0.090, 80.500,
 13:47:41.378,COM10_9600_00, 0.000, 0.039, -0.052, 0.060, 135.000,
 13:47:41.480,COM10_9600_00, 0.000, 0.052, -0.026, 0.060, 90.000,
 13:47:41.582,COM10_9600_00, 0.000, 0.052, -0.078, 0.090, 90.000,
 13:47:41.685,COM10_9600_00, 0.052, 0.000, -0.065, 0.080, 0.000,
 13:47:41.787,COM10_9600_00, 0.026, 0.013, -0.013, 0.030, 14.000,
 13:47:41.888,COM10_9600_00, 0.065, -0.013, -0.078, 0.100, -26.500,
 13:47:41.990,COM10_9600_00, 0.091, 0.013, -0.026, 0.100, 11.300,
 13:47:42.092,COM10_9600_00, 0.052, -0.052, -0.065, 0.100, -29.700,
 13:47:42.194,COM10_9600_00, 0.078, -0.013, -0.052, 0.090, -14.000,
 13:47:42.295,COM10_9600_00, 0.130, -0.039, -0.078, 0.160, -26.500,
 13:47:42.397,COM10_9600_00, 0.169, 0.013, -0.130, 0.210, 5.700,
 13:47:42.499,COM10_9600_00, 0.078, -0.039, -0.078, 0.120, -12.900,
 13:47:42.600,COM10_9600_00, 0.052, -0.052, -0.130, 0.150, -33.600,
 13:47:42.702,COM10_9600_00, 0.091, -0.052, -0.104, 0.150, -45.000,
 13:47:42.803,COM10_9600_00, 0.091, -0.039, -0.117, 0.150, -23.100,
 13:47:42.905,COM10_9600_00, 0.130, -0.065, -0.156, 0.210, -35.500,
 13:47:43.007,COM10_9600_00, 0.078, -0.078, -0.156, 0.190, -30.900,
 13:47:43.109,COM10_9600_00, 0.143, -0.039, -0.208, 0.260, -26.500,
 13:47:43.212,COM10_9600_00, 0.169, -0.091, -0.234, 0.300, -32.400,
 13:47:43.314,COM10_9600_00, 0.104, -0.039, -0.182, 0.210, -12.900,
 13:47:43.416,COM10_9600_00, 0.208, -0.065, -0.195, 0.290, -32.000,
 13:47:43.517,COM10_9600_00, 0.169, -0.091, -0.273, 0.330, -23.600,
 13:47:43.619,COM10_9600_00, 0.221, -0.078, -0.273, 0.360, -24.700,
 13:47:43.721,COM10_9600_00, 0.221, -0.039, -0.260, 0.340, -10.000,
 13:47:43.823,COM10_9600_00, 0.325, -0.104, -0.299, 0.450, -25.200,
 13:47:43.925,COM10_9600_00, 0.273, -0.065, -0.325, 0.430, -11.300,
 13:47:44.027,COM10_9600_00, 0.234, -0.078, -0.338, 0.420, -15.900,
 13:47:44.129,COM10_9600_00, 0.351, -0.065, -0.325, 0.480, -15.500,
 13:47:44.231,COM10_9600_00, 0.299, -0.013, -0.390, 0.490, -2.100,
 13:47:44.333,COM10_9600_00, 0.325, -0.039, -0.351, 0.480, -7.400,
 13:47:44.435,COM10_9600_00, 0.286, 0.000, -0.429, 0.520, 0.000,
 13:47:44.537,COM10_9600_00, 0.351, -0.065, -0.416, 0.550, -12.800,
 13:47:44.638,COM10_9600_00, 0.351, 0.026, -0.494, 0.610, 4.200,
 13:47:44.740,COM10_9600_00, 0.351, 0.052, -0.455, 0.580, 8.400,
 13:47:44.842,COM10_9600_00, 0.403, 0.013, -0.520, 0.660, 2.100,
 13:47:44.944,COM10_9600_00, 0.351, -0.013, -0.507, 0.620, -1.800,
 13:47:45.046,COM10_9600_00, 0.403, -0.013, -0.533, 0.670, -2.100,
 13:47:45.148,COM10_9600_00, 0.481, 0.013, -0.572, 0.750, 1.800,
 13:47:45.250,COM10_9600_00, 0.507, 0.026, -0.650, 0.820, 3.000,
 13:47:45.352,COM10_9600_00, 0.442, 0.052, -0.637, 0.780, 5.800,
 13:47:45.454,COM10_9600_00, 0.507, -0.013, -0.702, 0.870, -1.600,
 13:47:45.556,COM10_9600_00, 0.520, 0.000, -0.650, 0.830, 0.000,
 13:47:45.658,COM10_9600_00, 0.533, 0.039, -0.702, 0.880, 4.200,
 13:47:45.759,COM10_9600_00, 0.572, 0.078, -0.767, 0.960, 8.300,
 13:47:45.860,COM10_9600_00, 0.676, 0.091, -0.780, 1.040, 9.000,
 13:47:45.962,COM10_9600_00, 0.611, 0.052, -0.858, 1.050, 4.300,
 13:47:46.064,COM10_9600_00, 0.663, 0.052, -0.884, 1.110, 4.800,
 13:47:46.166,COM10_9600_00, 0.689, 0.104, -0.949, 1.180, 8.900,
 13:47:46.268,COM10_9600_00, 0.624, 0.065, -0.988, 1.170, 5.300,
 13:47:46.369,COM10_9600_00, 0.728, 0.091, -0.962, 1.210, 8.200,
 13:47:46.471,COM10_9600_00, 0.702, 0.117, -1.027, 1.250, 9.100,
 13:47:46.573,COM10_9600_00, 0.806, 0.117, -1.040, 1.320, 9.400,
 13:47:46.674,COM10_9600_00, 0.728, 0.195, -1.105, 1.340, 13.600,
 13:47:46.777,COM10_9600_00, 0.780, 0.156, -1.144, 1.390, 12.000,
 13:47:46.879,COM10_9600_00, 0.780, 0.195, -1.170, 1.420, 14.000,
 13:47:46.981,COM10_9600_00, 0.793, 0.182, -1.157, 1.410, 13.100,
 13:47:47.082,COM10_9600_00, 0.858, 0.208, -1.209, 1.500, 14.600,
 13:47:47.183,COM10_9600_00, 0.845, 0.221, -1.287, 1.560, 14.400,
 13:47:47.286,COM10_9600_00, 0.923, 0.208, -1.300, 1.610, 13.800,
 13:47:47.387,COM10_9600_00, 0.897, 0.273, -1.352, 1.650, 16.400,
 13:47:47.592,COM10_9600_00, 0.923, 0.221, -1.404, 1.690, 13.800,
 13:47:47.694,COM10_9600_00, 0.975, 0.325, -1.443, 1.770, 19.300,
 13:47:47.898,COM10_9600_00, 1.040, 0.377, -1.560, 1.910, 21.100,
 13:47:47.999,COM10_9600_00, 1.131, 0.325, -1.612, 2.000, 17.300,
 13:47:48.100,COM10_9600_00, 1.092, 0.364, -1.651, 2.010, 17.800,
 13:47:48.202,COM10_9600_00, 1.209, 0.390, -1.729, 2.150, 19.600,
 13:47:48.302,COM10_9600_00, 1.183, 0.416, -1.755, 2.160, 18.900,
 13:47:48.404,COM10_9600_00, 1.248, 0.468, -1.820, 2.260, 21.500,
 13:47:48.505,COM10_9600_00, 1.183, 0.455, -1.898, 2.280, 20.000,
 13:47:48.607,COM10_9600_00, 1.235, 0.468, -1.911, 2.320, 21.500,
 13:47:48.709,COM10_9600_00, 1.209, 0.455, -1.950, 2.340, 20.200,
 13:47:48.810,COM10_9600_00, 1.274, 0.481, -1.989, 2.410, 21.600,
 13:47:48.911,COM10_9600_00, 1.352, 0.546, -2.054, 2.520, 23.100,
 13:47:49.013,COM10_9600_00, 1.313, 0.585, -2.119, 2.560, 23.300,
 13:47:49.115,COM10_9600_00, 1.378, 0.572, -2.158, 2.620, 23.500,
 13:47:49.217,COM10_9600_00, 1.378, 0.611, -2.210, 2.680, 23.900,
 13:47:49.318,COM10_9600_00, 1.417, 0.624, -2.275, 2.750, 24.300,
 13:47:49.421,COM10_9600_00, 1.365, 0.676, -2.392, 2.840, 25.500,
 13:47:49.523,COM10_9600_00, 1.469, 0.676, -2.392, 2.890, 26.300,
 13:47:49.625,COM10_9600_00, 1.573, 0.702, -2.444, 2.990, 25.500,
 13:47:49.727,COM10_9600_00, 1.534, 0.767, -2.483, 3.020, 25.900,
 13:47:49.829,COM10_9600_00, 1.547, 0.793, -2.587, 3.120, 27.300,
 13:47:49.930,COM10_9600_00, 1.651, 0.819, -2.613, 3.200, 27.800,
 13:47:50.033,COM10_9600_00, 1.664, 0.793, -2.730, 3.290, 25.600,
 13:47:50.135,COM10_9600_00, 1.625, 0.858, -2.730, 3.290, 27.200,
 13:47:50.236,COM10_9600_00, 1.755, 0.884, -2.808, 3.430, 28.500,
 13:47:50.439,COM10_9600_00, 1.781, 0.871, -2.938, 3.540, 26.300,
 13:47:50.541,COM10_9600_00, 1.768, 0.936, -3.029, 3.630, 27.700,
 13:47:50.643,COM10_9600_00, 1.885, 0.988, -3.055, 3.720, 29.100,
 13:47:50.745,COM10_9600_00, 1.807, 0.988, -3.185, 3.790, 27.600,
 13:47:50.846,COM10_9600_00, 1.807, 1.014, -3.198, 3.810, 29.200,
 13:47:50.948,COM10_9600_00, 1.872, 1.040, -3.276, 3.910, 29.900,
 13:47:51.050,COM10_9600_00, 1.872, 1.092, -3.328, 3.970, 30.200,
 13:47:51.152,COM10_9600_00, 1.989, 1.144, -3.419, 4.120, 31.400,
 13:47:51.254,COM10_9600_00, 1.924, 1.157, -3.536, 4.190, 30.100,
 13:47:51.356,COM10_9600_00, 2.054, 1.235, -3.523, 4.260, 32.600,
 13:47:51.458,COM10_9600_00, 2.015, 1.274, -3.653, 4.360, 31.800,
 13:47:51.559,COM10_9600_00, 2.080, 1.248, -3.692, 4.420, 31.700,
 13:47:51.661,COM10_9600_00, 2.119, 1.326, -3.822, 4.570, 32.500,
 13:47:51.763,COM10_9600_00, 2.171, 1.300, -3.835, 4.590, 31.500,
 13:47:51.865,COM10_9600_00, 2.210, 1.326, -3.965, 4.730, 31.400,
 13:47:51.968,COM10_9600_00, 2.171, 1.430, -4.017, 4.780, 32.900,
 13:47:52.069,COM10_9600_00, 2.223, 1.404, -4.108, 4.880, 32.800,
 13:47:52.171,COM10_9600_00, 2.197, 1.456, -4.173, 4.940, 33.200,
 13:47:52.273,COM10_9600_00, 2.301, 1.482, -4.251, 5.060, 34.000,
 13:47:52.375,COM10_9600_00, 2.275, 1.521, -4.290, 5.090, 33.400,
 13:47:52.476,COM10_9600_00, 2.301, 1.586, -4.394, 5.210, 34.800,
 13:47:52.577,COM10_9600_00, 2.366, 1.625, -4.524, 5.360, 35.200,
 13:47:52.679,COM10_9600_00, 2.379, 1.638, -4.550, 5.390, 34.600,
 13:47:52.780,COM10_9600_00, 2.392, 1.729, -4.628, 5.490, 36.000,
 13:47:52.882,COM10_9600_00, 2.431, 1.690, -4.693, 5.550, 35.200,
 13:47:52.984,COM10_9600_00, 2.444, 1.742, -4.823, 5.680, 35.600,
 13:47:53.087,COM10_9600_00, 2.483, 1.807, -4.862, 5.750, 36.400,
 13:47:53.188,COM10_9600_00, 2.548, 1.846, -5.018, 5.920, 36.600,
 13:47:53.290,COM10_9600_00, 2.470, 1.885, -5.148, 6.010, 36.400,
 13:47:53.393,COM10_9600_00, 2.548, 1.885, -5.148, 6.050, 37.300,
 13:47:53.494,COM10_9600_00, 2.548, 2.015, -5.252, 6.180, 38.300,
 13:47:53.596,COM10_9600_00, 2.652, 2.002, -5.343, 6.290, 38.100,
 13:47:53.698,COM10_9600_00, 2.665, 2.067, -5.434, 6.400, 37.900,
 13:47:53.800,COM10_9600_00, 2.743, 2.054, -5.512, 6.490, 37.600,
 13:47:53.902,COM10_9600_00, 2.782, 2.119, -5.668, 6.660, 37.600,
 13:47:54.003,COM10_9600_00, 2.691, 2.145, -5.720, 6.680, 37.600,
 13:47:54.105,COM10_9600_00, 2.743, 2.158, -5.772, 6.750, 38.700,
 13:47:54.205,COM10_9600_00, 2.769, 2.249, -5.889, 6.890, 39.300,
 13:47:54.309,COM10_9600_00, 2.821, 2.275, -5.954, 6.970, 39.400,
 13:47:54.411,COM10_9600_00, 2.834, 2.327, -6.123, 7.140, 39.500,
 13:47:54.615,COM10_9600_00, 2.847, 2.392, -6.201, 7.230, 40.100,
 13:47:54.716,COM10_9600_00, 2.834, 2.483, -6.370, 7.400, 41.000,
 13:47:54.817,COM10_9600_00, 2.899, 2.535, -6.539, 7.590, 41.800,
 13:47:54.920,COM10_9600_00, 2.886, 2.522, -6.604, 7.640, 41.000,
 13:47:55.021,COM10_9600_00, 2.964, 2.600, -6.721, 7.790, 42.000,
 13:47:55.123,COM10_9600_00, 2.925, 2.652, -6.786, 7.850, 41.800,
 13:47:55.224,COM10_9600_00, 2.990, 2.743, -6.903, 8.010, 43.100,
 13:47:55.325,COM10_9600_00, 2.964, 2.743, -7.046, 8.120, 42.500,
 13:47:55.427,COM10_9600_00, 3.029, 2.782, -7.176, 8.270, 43.100,
 13:47:55.528,COM10_9600_00, 3.042, 2.834, -7.306, 8.410, 43.000,
 13:47:55.631,COM10_9600_00, 3.094, 2.873, -7.345, 8.470, 43.300,
 13:47:55.733,COM10_9600_00, 3.159, 2.938, -7.501, 8.650, 43.500,
 13:47:55.835,COM10_9600_00, 3.068, 2.990, -7.618, 8.740, 43.400,
 13:47:55.937,COM10_9600_00, 3.159, 3.055, -7.683, 8.850, 44.800,
 13:47:56.039,COM10_9600_00, 3.172, 3.107, -7.787, 8.960, 44.500,
 13:47:56.141,COM10_9600_00, 3.224, 3.042, -7.956, 9.110, 43.800,
 13:47:56.243,COM10_9600_00, 3.250, 3.120, -8.021, 9.200, 44.000,
