7.663386979660746952e-03,0.000000000000000000e+00,1.649515080258275382e-02,1.264911064067381075e-02
7.580237463301087684e-03,0.000000000000000000e+00,1.674932834474102128e-02,1.260952021291896971e-02
8.696407304170679711e-03,0.000000000000000000e+00,1.689999999999835384e-02,1.235920709430899170e-02
8.696407304170679711e-03,2.833284313302577608e-03,1.476516169907858209e-02,1.134680571791101163e-02
8.720665112251099749e-03,3.900000000001568878e-03,1.338431918328116844e-02,1.134680571791101163e-02
8.696407304170679711e-03,4.641928478554720183e-03,1.224693839291913534e-02,1.053565375285327350e-02
8.623224454925901283e-03,5.200000000002091838e-03,1.095399470512768529e-02,9.630680142129316099e-03
8.499852939906103050e-03,5.629165124601115226e-03,8.623224454922796128e-03,8.046738469715816050e-03
8.324061508664385572e-03,5.957348403444987818e-03,8.623224454922796128e-03,8.046738469715816050e-03
8.092434738694217686e-03,6.200604809212639790e-03,8.623224454922796128e-03,8.046738469715816050e-03
8.092434738694217686e-03,6.200604809212640657e-03,8.623224454922796128e-03,8.046738469715816050e-03
8.092434738694217686e-03,6.200604809212640657e-03,8.623224454922796128e-03,8.046738469715816050e-03
8.324061508664389042e-03,6.200604809212640657e-03,8.623224454922796128e-03,8.000000000000362724e-03
8.324061508664389042e-03,6.200604809212640657e-03,8.623224454922796128e-03,8.000000000000362724e-03
8.324061508664387307e-03,6.200604809212640657e-03,8.499852939903088100e-03,7.921489758877849757e-03
8.499852939906101315e-03,6.200604809212640657e-03,8.324061508661500727e-03,7.810249675907102000e-03
8.720665112251099749e-03,6.200604809212640657e-03,8.092434738691506313e-03,7.262919523166189682e-03
8.696407304170731753e-03,6.200604809212640657e-03,7.799999999998874674e-03,6.999999999999113702e-03
8.696407304170731753e-03,6.200604809212640657e-03,7.439590042467663332e-03,6.999999999999115437e-03
8.696407304170731753e-03,7.238093671681111035e-03,7.000714249273845384e-03,6.999999999999115437e-03
8.623224454926008836e-03,8.092434738694505650e-03,6.467418341192096229e-03,6.999999999999115437e-03
8.499852939906266114e-03,8.817028978064508915e-03,5.813776741498613912e-03,6.999999999999114569e-03
7.663386979660745217e-03,9.441795380118614758e-03,4.992744736113874197e-03,7.262919523166190550e-03
7.690903718031694668e-03,9.100000000001428127e-03,3.899999999999436903e-03,7.483314773547153874e-03
7.663386979660686237e-03,8.696407304170041333e-03,4.992744736113875065e-03,7.141428428542623275e-03
