时间,设备名称,磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),磁场矢量和(ʯt),角度Z(°)
 15:22:09.506,COM10_9600_00, 0.039, 0.039, 0.078, 0.100, 45.000,
 15:22:09.610,COM10_9600_00, 0.039, 0.039, 0.078, 0.100, 45.000,
 15:22:09.712,COM10_9600_00, 0.039, 0.039, 0.078, 0.100, 45.000,
 15:22:09.814,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 45.000,
 15:22:09.916,COM10_9600_00, 0.039, 0.039, 0.078, 0.100, 56.300,
 15:22:10.018,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 45.000,
 15:22:10.120,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:10.222,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:10.324,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:10.426,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:10.528,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:10.630,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:10.732,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:10.834,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 56.300,
 15:22:10.936,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 71.500,
 15:22:11.038,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 56.300,
 15:22:11.140,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 71.500,
 15:22:11.242,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 71.500,
 15:22:11.344,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.446,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.548,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.650,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.752,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.854,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:11.956,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:12.057,COM10_9600_00, 0.026, 0.039, 0.026, 0.050, 56.300,
 15:22:12.159,COM10_9600_00, 0.026, 0.039, 0.026, 0.050, 56.300,
 15:22:12.261,COM10_9600_00, 0.026, 0.039, 0.026, 0.050, 56.300,
 15:22:12.363,COM10_9600_00, 0.013, 0.039, 0.026, 0.050, 56.300,
 15:22:12.465,COM10_9600_00, 0.013, 0.039, 0.026, 0.050, 71.500,
 15:22:12.567,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:12.669,COM10_9600_00, 0.026, 0.052, 0.039, 0.070, 75.900,
 15:22:12.771,COM10_9600_00, 0.026, 0.052, 0.039, 0.070, 63.400,
 15:22:12.873,COM10_9600_00, 0.026, 0.052, 0.039, 0.070, 63.400,
 15:22:12.975,COM10_9600_00, 0.026, 0.039, 0.039, 0.060, 56.300,
 15:22:13.079,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 56.300,
 15:22:13.181,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:13.283,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:13.385,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:13.486,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:13.588,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:13.689,COM10_9600_00, 0.039, 0.039, 0.039, 0.070, 71.500,
 15:22:13.791,COM10_9600_00, 0.039, 0.039, 0.039, 0.070, 45.000,
 15:22:13.893,COM10_9600_00, 0.039, 0.013, 0.039, 0.060, 18.400,
 15:22:13.995,COM10_9600_00, 0.039, 0.026, 0.039, 0.060, 33.600,
 15:22:14.097,COM10_9600_00, 0.039, 0.026, 0.065, 0.080, 33.600,
 15:22:14.198,COM10_9600_00, 0.039, 0.026, 0.065, 0.080, 33.600,
 15:22:14.300,COM10_9600_00, 0.039, 0.026, 0.065, 0.080, 33.600,
 15:22:14.403,COM10_9600_00, 0.039, 0.026, 0.065, 0.080, 33.600,
 15:22:14.505,COM10_9600_00, 0.026, 0.026, 0.065, 0.070, 33.600,
 15:22:14.607,COM10_9600_00, 0.026, 0.026, 0.065, 0.070, 45.000,
 15:22:14.709,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:14.811,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:14.914,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:15.015,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:15.117,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:15.220,COM10_9600_00, 0.013, 0.052, 0.078, 0.090, 63.400,
 15:22:15.321,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 71.500,
 15:22:15.424,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:15.525,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:15.627,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 56.300,
 15:22:15.728,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 71.500,
 15:22:15.829,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 71.500,
 15:22:15.932,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:16.034,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:16.135,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 56.300,
 15:22:16.237,COM10_9600_00, 0.013, 0.039, 0.078, 0.090, 71.500,
 15:22:16.339,COM10_9600_00, 0.013, 0.052, 0.078, 0.090, 75.900,
 15:22:16.441,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 75.900,
 15:22:16.543,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:16.645,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:16.747,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 63.400,
 15:22:16.849,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:16.952,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 75.900,
 15:22:17.053,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:17.155,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:17.257,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:17.358,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:17.460,COM10_9600_00, 0.039, 0.039, 0.065, 0.090, 56.300,
 15:22:17.561,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 45.000,
 15:22:17.665,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:17.767,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:17.870,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:17.973,COM10_9600_00, 0.026, 0.052, 0.052, 0.080, 63.400,
 15:22:18.075,COM10_9600_00, 0.013, 0.052, 0.052, 0.070, 63.400,
 15:22:18.176,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 71.500,
 15:22:18.277,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:18.380,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:18.481,COM10_9600_00, 0.039, 0.039, 0.052, 0.080, 56.300,
 15:22:18.583,COM10_9600_00, 0.039, 0.039, 0.052, 0.080, 45.000,
 15:22:18.685,COM10_9600_00, 0.039, 0.039, 0.052, 0.080, 45.000,
 15:22:18.787,COM10_9600_00, 0.039, 0.039, 0.052, 0.080, 45.000,
 15:22:18.889,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 45.000,
 15:22:18.991,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.093,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.196,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.298,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.400,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.502,COM10_9600_00, 0.013, 0.039, 0.052, 0.070, 56.300,
 15:22:19.604,COM10_9600_00, 0.013, 0.039, 0.052, 0.070, 71.500,
 15:22:19.707,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 71.500,
 15:22:19.809,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:19.910,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:20.013,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:20.115,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:20.218,COM10_9600_00, 0.026, 0.039, 0.052, 0.070, 56.300,
 15:22:20.319,COM10_9600_00, 0.026, 0.039, 0.039, 0.060, 56.300,
 15:22:20.421,COM10_9600_00, 0.026, 0.039, 0.039, 0.060, 56.300,
 15:22:20.523,COM10_9600_00, 0.026, 0.039, 0.039, 0.060, 56.300,
 15:22:20.625,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 56.300,
 15:22:20.728,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:20.830,COM10_9600_00, 0.013, 0.039, 0.039, 0.060, 71.500,
 15:22:20.932,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:21.034,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:21.136,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 71.500,
 15:22:21.238,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:21.340,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:21.442,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 56.300,
 15:22:21.549,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:21.651,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:21.753,COM10_9600_00, 0.013, 0.026, 0.065, 0.070, 63.400,
 15:22:21.854,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:21.956,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:22.058,COM10_9600_00, 0.039, 0.039, 0.065, 0.090, 71.500,
 15:22:22.160,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 53.100,
 15:22:22.261,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 53.100,
 15:22:22.363,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:22.465,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:22.567,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:22.668,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:22.769,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:22.871,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:22.973,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 63.400,
 15:22:23.075,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 53.100,
 15:22:23.177,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 53.100,
 15:22:23.278,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 63.400,
 15:22:23.380,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 53.100,
 15:22:23.482,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 63.400,
 15:22:23.584,COM10_9600_00, 0.039, 0.052, 0.078, 0.100, 53.100,
 15:22:23.686,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 53.100,
 15:22:23.789,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:23.891,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:23.992,COM10_9600_00, 0.026, 0.052, 0.078, 0.100, 63.400,
 15:22:24.094,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:24.196,COM10_9600_00, 0.026, 0.039, 0.078, 0.090, 56.300,
 15:22:24.298,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:24.399,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:24.501,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 56.300,
 15:22:24.603,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:24.705,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:24.807,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:24.909,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 75.900,
 15:22:25.011,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 75.900,
 15:22:25.113,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:25.215,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 63.400,
 15:22:25.317,COM10_9600_00, 0.052, 0.052, 0.065, 0.100, 75.900,
 15:22:25.419,COM10_9600_00, 0.039, 0.052, 0.065, 0.090, 45.000,
 15:22:25.520,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 45.000,
 15:22:25.622,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:25.724,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:25.825,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:25.927,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:26.029,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:26.131,COM10_9600_00, 0.026, 0.052, 0.065, 0.090, 63.400,
 15:22:26.233,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.335,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.437,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.539,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.641,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.742,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:26.844,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 56.300,
 15:22:26.946,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:27.048,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:27.150,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 75.900,
 15:22:27.252,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 75.900,
 15:22:27.354,COM10_9600_00, 0.013, 0.052, 0.065, 0.080, 75.900,
 15:22:27.456,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:27.557,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 71.500,
 15:22:27.659,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 56.300,
 15:22:27.762,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:27.864,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:27.967,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.069,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.170,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.272,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.374,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.476,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.578,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.680,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.782,COM10_9600_00, 0.013, 0.039, 0.065, 0.080, 71.500,
 15:22:28.884,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 71.500,
 15:22:28.986,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:29.088,COM10_9600_00, 0.026, 0.039, 0.065, 0.080, 56.300,
 15:22:29.190,COM10_9600_00, 0.039, 0.039, 0.065, 0.090, 56.300,
 15:22:29.291,COM10_9600_00, 0.039, 0.039, 0.052, 0.080, 45.000,
 15:22:29.394,COM10_9600_00, 0.039, 0.039, 0.039, 0.070, 45.000,
 15:22:29.495,COM10_9600_00, 0.052, 0.052, 0.039, 0.080, 53.100,
 15:22:29.597,COM10_9600_00, 0.078, 0.052, 0.039, 0.100, 45.000,
 15:22:29.699,COM10_9600_00, 0.078, 0.052, 0.039, 0.100, 33.600,
 15:22:29.800,COM10_9600_00, 0.091, 0.039, 0.026, 0.100, 26.500,
 15:22:29.902,COM10_9600_00, 0.091, 0.039, 0.026, 0.100, 23.100,
 15:22:30.004,COM10_9600_00, 0.091, 0.039, 0.039, 0.110, 23.100,
 15:22:30.105,COM10_9600_00, 0.091, 0.039, 0.026, 0.100, 23.100,
 15:22:30.207,COM10_9600_00, 0.091, 0.039, 0.026, 0.100, 23.100,
 15:22:30.309,COM10_9600_00, 0.091, 0.039, 0.026, 0.100, 23.100,
 15:22:30.411,COM10_9600_00, 0.091, 0.000, 0.026, 0.090, 0.000,
 15:22:30.512,COM10_9600_00, 0.091, -0.013, 0.026, 0.100, -8.100,
 15:22:30.615,COM10_9600_00, 0.091, -0.026, 0.026, 0.100, -15.900,
 15:22:30.717,COM10_9600_00, 0.091, -0.026, 0.013, 0.100, -15.900,
 15:22:30.818,COM10_9600_00, 0.091, -0.026, 0.000, 0.090, -15.900,
 15:22:30.919,COM10_9600_00, 0.104, -0.026, -0.013, 0.110, -15.900,
 15:22:31.021,COM10_9600_00, 0.091, -0.039, -0.026, 0.100, -20.500,
 15:22:31.123,COM10_9600_00, 0.091, -0.039, -0.026, 0.100, -23.100,
 15:22:31.225,COM10_9600_00, 0.091, -0.039, -0.039, 0.110, -23.100,
 15:22:31.326,COM10_9600_00, 0.104, -0.039, -0.052, 0.120, -23.100,
 15:22:31.429,COM10_9600_00, 0.104, -0.039, -0.065, 0.130, -20.500,
 15:22:31.531,COM10_9600_00, 0.130, -0.039, -0.078, 0.160, -20.500,
 15:22:31.634,COM10_9600_00, 0.130, -0.039, -0.091, 0.160, -16.600,
 15:22:31.736,COM10_9600_00, 0.130, -0.039, -0.104, 0.170, -16.600,
 15:22:31.839,COM10_9600_00, 0.169, -0.039, -0.130, 0.220, -16.600,
 15:22:31.940,COM10_9600_00, 0.169, -0.039, -0.130, 0.220, -12.900,
 15:22:32.042,COM10_9600_00, 0.169, -0.065, -0.156, 0.240, -21.000,
 15:22:32.144,COM10_9600_00, 0.195, -0.065, -0.169, 0.270, -21.000,
 15:22:32.246,COM10_9600_00, 0.208, -0.065, -0.195, 0.290, -18.400,
 15:22:32.347,COM10_9600_00, 0.221, -0.065, -0.221, 0.320, -17.300,
 15:22:32.449,COM10_9600_00, 0.234, -0.065, -0.234, 0.340, -16.300,
 15:22:32.552,COM10_9600_00, 0.260, -0.065, -0.247, 0.360, -15.500,
 15:22:32.654,COM10_9600_00, 0.299, -0.065, -0.273, 0.410, -14.000,
 15:22:32.757,COM10_9600_00, 0.312, -0.065, -0.273, 0.420, -12.200,
 15:22:32.858,COM10_9600_00, 0.312, -0.065, -0.325, 0.460, -11.700,
 15:22:32.959,COM10_9600_00, 0.325, -0.065, -0.377, 0.500, -11.700,
 15:22:33.061,COM10_9600_00, 0.325, -0.065, -0.377, 0.500, -11.300,
 15:22:33.163,COM10_9600_00, 0.325, -0.065, -0.390, 0.510, -11.300,
 15:22:33.265,COM10_9600_00, 0.377, -0.065, -0.403, 0.560, -11.300,
 15:22:33.366,COM10_9600_00, 0.390, -0.065, -0.442, 0.590, -9.700,
 15:22:33.468,COM10_9600_00, 0.390, -0.065, -0.455, 0.600, -9.400,
 15:22:33.570,COM10_9600_00, 0.416, -0.026, -0.468, 0.630, -3.800,
 15:22:33.672,COM10_9600_00, 0.429, -0.026, -0.520, 0.670, -3.500,
 15:22:33.774,COM10_9600_00, 0.442, -0.026, -0.546, 0.700, -3.400,
 15:22:33.876,COM10_9600_00, 0.468, -0.026, -0.559, 0.730, -3.300,
 15:22:33.977,COM10_9600_00, 0.481, -0.026, -0.598, 0.770, -3.100,
 15:22:34.079,COM10_9600_00, 0.559, -0.026, -0.624, 0.840, -3.000,
 15:22:34.181,COM10_9600_00, 0.559, -0.026, -0.663, 0.870, -2.600,
 15:22:34.282,COM10_9600_00, 0.572, -0.026, -0.702, 0.910, -2.600,
 15:22:34.384,COM10_9600_00, 0.585, 0.013, -0.741, 0.940, 1.300,
 15:22:34.486,COM10_9600_00, 0.598, 0.026, -0.793, 0.990, 2.500,
 15:22:34.587,COM10_9600_00, 0.624, 0.026, -0.806, 1.020, 2.400,
 15:22:34.689,COM10_9600_00, 0.637, 0.039, -0.832, 1.050, 3.500,
 15:22:34.791,COM10_9600_00, 0.689, 0.039, -0.858, 1.100, 3.500,
 15:22:34.893,COM10_9600_00, 0.689, 0.065, -0.897, 1.130, 5.300,
 15:22:34.995,COM10_9600_00, 0.702, 0.065, -0.949, 1.180, 5.300,
 15:22:35.097,COM10_9600_00, 0.715, 0.091, -0.975, 1.210, 7.300,
 15:22:35.199,COM10_9600_00, 0.715, 0.104, -1.001, 1.230, 8.200,
 15:22:35.301,COM10_9600_00, 0.741, 0.104, -1.066, 1.300, 8.200,
 15:22:35.403,COM10_9600_00, 0.780, 0.143, -1.066, 1.330, 10.900,
 15:22:35.505,COM10_9600_00, 0.832, 0.143, -1.118, 1.400, 10.300,
 15:22:35.607,COM10_9600_00, 0.845, 0.156, -1.157, 1.440, 10.600,
 15:22:35.709,COM10_9600_00, 0.871, 0.169, -1.196, 1.490, 11.300,
 15:22:35.811,COM10_9600_00, 0.884, 0.208, -1.235, 1.530, 13.400,
 15:22:35.913,COM10_9600_00, 0.923, 0.221, -1.287, 1.600, 14.000,
 15:22:36.015,COM10_9600_00, 0.936, 0.234, -1.326, 1.640, 14.200,
 15:22:36.116,COM10_9600_00, 0.962, 0.247, -1.365, 1.690, 14.700,
 15:22:36.219,COM10_9600_00, 1.001, 0.260, -1.430, 1.760, 15.100,
 15:22:36.321,COM10_9600_00, 1.053, 0.260, -1.456, 1.820, 14.500,
 15:22:36.423,COM10_9600_00, 1.066, 0.299, -1.521, 1.880, 15.800,
 15:22:36.525,COM10_9600_00, 1.079, 0.351, -1.560, 1.930, 18.200,
 15:22:36.628,COM10_9600_00, 1.144, 0.351, -1.625, 2.020, 18.000,
 15:22:36.730,COM10_9600_00, 1.144, 0.364, -1.677, 2.060, 17.600,
 15:22:36.831,COM10_9600_00, 1.170, 0.364, -1.716, 2.110, 17.600,
 15:22:36.933,COM10_9600_00, 1.183, 0.390, -1.768, 2.160, 18.400,
 15:22:37.035,COM10_9600_00, 1.209, 0.403, -1.807, 2.210, 18.800,
 15:22:37.137,COM10_9600_00, 1.222, 0.429, -1.846, 2.260, 19.500,
 15:22:37.239,COM10_9600_00, 1.261, 0.455, -1.911, 2.330, 20.400,
 15:22:37.341,COM10_9600_00, 1.274, 0.494, -1.976, 2.400, 21.300,
 15:22:37.442,COM10_9600_00, 1.300, 0.494, -2.002, 2.440, 21.100,
 15:22:37.543,COM10_9600_00, 1.326, 0.533, -2.093, 2.530, 22.200,
 15:22:37.645,COM10_9600_00, 1.378, 0.559, -2.132, 2.600, 22.800,
 15:22:37.747,COM10_9600_00, 1.404, 0.572, -2.184, 2.660, 22.500,
 15:22:37.848,COM10_9600_00, 1.417, 0.585, -2.249, 2.720, 22.600,
 15:22:37.949,COM10_9600_00, 1.469, 0.637, -2.288, 2.790, 24.200,
 15:22:38.051,COM10_9600_00, 1.482, 0.650, -2.340, 2.850, 23.800,
 15:22:38.153,COM10_9600_00, 1.508, 0.663, -2.405, 2.920, 24.100,
 15:22:38.254,COM10_9600_00, 1.534, 0.689, -2.483, 3.000, 24.500,
 15:22:38.356,COM10_9600_00, 1.547, 0.728, -2.548, 3.070, 25.300,
 15:22:38.458,COM10_9600_00, 1.599, 0.754, -2.600, 3.140, 25.900,
 15:22:38.561,COM10_9600_00, 1.625, 0.780, -2.652, 3.210, 26.000,
 15:22:38.663,COM10_9600_00, 1.664, 0.806, -2.717, 3.290, 26.300,
 15:22:38.764,COM10_9600_00, 1.677, 0.832, -2.769, 3.340, 26.500,
 15:22:38.865,COM10_9600_00, 1.690, 0.858, -2.847, 3.420, 27.000,
 15:22:38.968,COM10_9600_00, 1.716, 0.884, -2.912, 3.490, 27.600,
 15:22:39.071,COM10_9600_00, 1.768, 0.910, -2.977, 3.580, 27.900,
 15:22:39.172,COM10_9600_00, 1.794, 0.949, -3.042, 3.660, 28.200,
 15:22:39.274,COM10_9600_00, 1.820, 0.975, -3.133, 3.750, 28.500,
 15:22:39.376,COM10_9600_00, 1.833, 1.027, -3.198, 3.830, 29.400,
 15:22:39.477,COM10_9600_00, 1.846, 1.053, -3.263, 3.890, 29.800,
 15:22:39.579,COM10_9600_00, 1.898, 1.079, -3.315, 3.970, 30.300,
 15:22:39.681,COM10_9600_00, 1.924, 1.105, -3.419, 4.080, 30.200,
 15:22:39.782,COM10_9600_00, 1.963, 1.144, -3.471, 4.150, 30.700,
 15:22:39.885,COM10_9600_00, 1.976, 1.157, -3.523, 4.200, 30.500,
 15:22:39.986,COM10_9600_00, 2.002, 1.196, -3.588, 4.280, 31.100,
 15:22:40.087,COM10_9600_00, 2.028, 1.248, -3.692, 4.390, 31.900,
 15:22:40.189,COM10_9600_00, 2.093, 1.274, -3.757, 4.490, 32.100,
 15:22:40.290,COM10_9600_00, 2.106, 1.300, -3.848, 4.580, 31.800,
 15:22:40.391,COM10_9600_00, 2.158, 1.352, -3.900, 4.660, 32.600,
 15:22:40.494,COM10_9600_00, 2.171, 1.378, -3.965, 4.730, 32.500,
 15:22:40.596,COM10_9600_00, 2.210, 1.404, -4.056, 4.830, 32.800,
 15:22:40.698,COM10_9600_00, 2.236, 1.456, -4.134, 4.920, 33.300,
 15:22:40.799,COM10_9600_00, 2.262, 1.482, -4.225, 5.020, 33.500,
 15:22:40.900,COM10_9600_00, 2.301, 1.495, -4.303, 5.100, 33.400,
 15:22:41.002,COM10_9600_00, 2.314, 1.547, -4.368, 5.180, 33.900,
 15:22:41.104,COM10_9600_00, 2.353, 1.573, -4.459, 5.280, 34.200,
 15:22:41.206,COM10_9600_00, 2.353, 1.638, -4.537, 5.370, 34.800,
 15:22:41.307,COM10_9600_00, 2.392, 1.664, -4.602, 5.450, 35.200,
 15:22:41.409,COM10_9600_00, 2.405, 1.703, -4.706, 5.550, 35.400,
 15:22:41.512,COM10_9600_00, 2.418, 1.742, -4.771, 5.630, 35.900,
 15:22:41.613,COM10_9600_00, 2.483, 1.781, -4.875, 5.750, 36.300,
